session,bill_identifier,vote_kind,chamber_or_committee,motion,date,result,voter_name,vote,party,party_source,minutes_url
81,AB231,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Tolles, Jill",yea,Republican,nelis_legislator_directory,
81,AB231,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Torres, Selena",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Watts, Howard",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Wheeler, Jim",yea,Republican,nelis_legislator_directory,
81,AB231,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Yeager, Steve",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Brooks, Chris",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Buck, Carrie",yea,Republican,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Cannizzaro, Nicole",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Denis, Moises",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Donate, Fabian",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Dondero Loop, Marilyn",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Goicoechea, Pete",yea,Republican,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Hammond, Scott",yea,Republican,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Hansen, Ira",yea,Republican,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Hardy, Joseph",yea,Republican,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Harris, Dallas",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Kieckhefer, Ben",yea,Republican,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Lange, Roberta",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Neal, Dina",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Ohrenschall, James",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Ratti, Julia",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Scheible, Melanie",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Seevers Gansert, Heidi",yea,Republican,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Settelmeyer, James",yea,Republican,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Spearman, Pat",yea,Democratic,nelis_legislator_directory,
81,AB231,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Pickard, Keith",excused,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Anderson, Natha",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Benitez-Thompson, Teresa",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Bilbray-Axelrod, Shannon",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Brown-May, Tracy",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Carlton, Maggie",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Cohen, Lesley",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Considine, Venicia",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Duran, Bea",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Flores, Edgar",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Frierson, Jason",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"González, Cecelia",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Gorelow, Michelle",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Hardy, Melissa",yea,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Jauregui, Sandra",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Kasama, Heidi",yea,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Martinez, Susie",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Marzola, Elaine",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Miller, Brittney",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Miller, Cameron",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Monroe-Moreno, Daniele",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Nguyen, Rochelle",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Orentlicher, David",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Peters, Sarah",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Roberts, Tom",yea,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Summers-Armstrong, Shondra",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Thomas, Clara",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Tolles, Jill",yea,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Torres, Selena",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Watts, Howard",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Wheeler, Jim",yea,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Yeager, Steve",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Black, Annie",nay,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Dickman, Jill",nay,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Ellison, John",nay,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Hafen, Gregory",nay,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Hansen, Alexis",nay,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Krasner, Lisa",nay,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Leavitt, Glen",nay,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Matthews, Andy",nay,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"McArthur, Richard",nay,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"O’Neill, Philip P.K.",nay,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Titus, Robin",nay,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Brooks, Chris",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Buck, Carrie",yea,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Cannizzaro, Nicole",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Denis, Moises",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Donate, Fabian",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Dondero Loop, Marilyn",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Goicoechea, Pete",yea,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Hammond, Scott",yea,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Hansen, Ira",yea,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Hardy, Joseph",yea,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Harris, Dallas",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Kieckhefer, Ben",yea,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Lange, Roberta",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Neal, Dina",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Ohrenschall, James",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Ratti, Julia",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Scheible, Melanie",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Seevers Gansert, Heidi",yea,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Settelmeyer, James",yea,Republican,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Spearman, Pat",yea,Democratic,nelis_legislator_directory,
81,AB235,floor_final_passage,Senate (1st Reprint),Final Passage,,,"Pickard, Keith",excused,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Anderson, Natha",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Benitez-Thompson, Teresa",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Bilbray-Axelrod, Shannon",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Brown-May, Tracy",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Carlton, Maggie",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Cohen, Lesley",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Considine, Venicia",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Duran, Bea",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Flores, Edgar",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Frierson, Jason",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"González, Cecelia",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Gorelow, Michelle",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Jauregui, Sandra",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Martinez, Susie",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Marzola, Elaine",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Miller, Brittney",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Miller, Cameron",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Monroe-Moreno, Daniele",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Nguyen, Rochelle",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Orentlicher, David",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Peters, Sarah",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Summers-Armstrong, Shondra",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Thomas, Clara",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Torres, Selena",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Watts, Howard",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Yeager, Steve",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Black, Annie",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Dickman, Jill",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Ellison, John",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Hafen, Gregory",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Hansen, Alexis",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Hardy, Melissa",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Kasama, Heidi",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Krasner, Lisa",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Leavitt, Glen",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Matthews, Andy",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"McArthur, Richard",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"O’Neill, Philip P.K.",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Roberts, Tom",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Titus, Robin",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Tolles, Jill",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Assembly (1st Reprint),Final Passage,,,"Wheeler, Jim",nay,Republican,nelis_legislator_directory,
81,AB257,floor_final_passage,Senate (2nd Reprint),Final Passage,,,"Brooks, Chris",yea,Democratic,nelis_legislator_directory,
81,AB257,floor_final_passage,Senate (2nd Reprint),Final Passage,,,"Cannizzaro, Nicole",yea,Democratic,nelis_legislator_directory,
